id,fechaInicio,duracion,cantidad,tipo,cliente
1786,2019-05-01,25,6,HABITACION,57
1787,2019-05-06,6,18,HABITACION,25
1788,2018-11-24,1,12,HABITACION,739
1789,2019-08-25,28,32,APARTAMENTO,847
1790,2019-09-10,23,36,HABITACION,619
1791,2019-05-03,1,33,HABITACION,816
1792,2019-07-17,2,22,APARTAMENTO,542
1793,2020-05-22,1,14,APARTAMENTO,644
1794,2019-11-09,20,6,HABITACION,806
1795,2020-02-13,24,21,APARTAMENTO,212
1796,2020-02-08,16,38,APARTAMENTO,674
1797,2020-02-01,30,13,APARTAMENTO,817
1798,2019-11-12,11,32,HABITACION,981
1799,2020-02-21,12,27,APARTAMENTO,89
1800,2019-06-17,24,18,HABITACION,258
1801,2018-12-17,10,6,HABITACION,689
1802,2018-11-10,7,9,APARTAMENTO,712
1803,2019-12-13,22,27,APARTAMENTO,758
1804,2019-06-06,26,29,APARTAMENTO,46
1805,2019-09-13,7,19,APARTAMENTO,860
1806,2019-05-26,9,4,APARTAMENTO,981
1807,2018-11-06,11,23,HABITACION,258
1808,2019-10-03,18,33,APARTAMENTO,419
1809,2019-08-21,24,15,HABITACION,196
1810,2019-01-14,20,10,APARTAMENTO,927
1811,2020-01-03,26,26,HABITACION,531
1812,2020-01-07,19,15,APARTAMENTO,999
1813,2020-04-16,3,4,APARTAMENTO,582
1814,2019-06-09,4,14,APARTAMENTO,830
1815,2018-10-25,14,14,APARTAMENTO,252
1816,2019-01-10,11,21,APARTAMENTO,215
1817,2019-08-19,17,24,HABITACION,729
1818,2019-09-16,16,40,APARTAMENTO,798
1819,2019-07-18,29,19,APARTAMENTO,437
1820,2019-11-12,7,15,HABITACION,617
1821,2019-03-06,2,20,HABITACION,849
1822,2019-03-30,5,17,APARTAMENTO,746
1823,2019-01-17,30,31,HABITACION,544
1824,2020-01-18,12,31,HABITACION,83
1825,2018-12-27,2,1,APARTAMENTO,164
1826,2019-02-17,27,39,APARTAMENTO,751
1827,2020-01-05,14,24,HABITACION,580
1828,2020-01-03,27,16,APARTAMENTO,993
1829,2019-09-17,4,15,HABITACION,205
1830,2019-07-11,9,17,HABITACION,885
1831,2019-10-08,7,3,APARTAMENTO,721
1832,2019-09-04,2,8,HABITACION,213
1833,2018-12-24,12,31,APARTAMENTO,842
1834,2020-03-01,26,35,HABITACION,468
1835,2019-06-07,4,31,HABITACION,91
1836,2020-01-02,13,19,APARTAMENTO,828
1837,2019-04-21,17,1,APARTAMENTO,19
1838,2019-06-18,5,26,HABITACION,807
1839,2019-02-11,18,16,APARTAMENTO,166
1840,2019-04-03,18,10,HABITACION,934
1841,2018-12-15,18,37,APARTAMENTO,658
1842,2020-01-05,26,3,APARTAMENTO,898
1843,2020-03-27,15,37,HABITACION,193
1844,2019-10-14,16,40,APARTAMENTO,796
1845,2019-12-18,10,11,HABITACION,753
1846,2020-01-09,9,38,HABITACION,276
1847,2020-04-10,30,4,APARTAMENTO,575
1848,2019-12-31,7,39,HABITACION,852
1849,2020-04-28,2,16,APARTAMENTO,294
1850,2020-05-14,10,25,HABITACION,294
1851,2019-05-01,21,6,HABITACION,167
1852,2018-11-30,10,9,APARTAMENTO,336
1853,2019-09-13,8,22,HABITACION,358
1854,2018-12-14,30,35,HABITACION,69
1855,2019-01-13,4,36,HABITACION,476
1856,2019-07-27,3,1,APARTAMENTO,713
1857,2019-11-22,1,11,HABITACION,809
1858,2019-09-07,3,5,APARTAMENTO,526
1859,2018-11-04,4,21,APARTAMENTO,513
1860,2019-01-04,24,9,HABITACION,168
1861,2018-10-30,29,25,HABITACION,681
1862,2020-03-27,20,34,HABITACION,828
1863,2019-01-17,2,26,HABITACION,970
1864,2018-12-21,28,21,APARTAMENTO,190
1865,2019-04-20,29,19,HABITACION,780
1866,2019-05-03,12,2,HABITACION,195
1867,2020-02-10,29,6,HABITACION,308
1868,2019-05-25,6,23,APARTAMENTO,251
1869,2018-11-27,29,6,HABITACION,290
1870,2019-10-18,8,7,APARTAMENTO,321
1871,2019-01-29,16,1,APARTAMENTO,984
1872,2020-03-23,28,11,HABITACION,988
1873,2018-12-19,22,11,HABITACION,987
1874,2019-12-26,24,19,APARTAMENTO,777
1875,2018-11-11,19,13,HABITACION,854
1876,2020-05-22,12,35,APARTAMENTO,221
1877,2019-11-30,18,17,HABITACION,346
1878,2019-02-08,29,5,HABITACION,343
1879,2020-02-10,27,33,APARTAMENTO,80
1880,2019-04-12,18,30,APARTAMENTO,595
1881,2019-06-22,15,37,APARTAMENTO,513
1882,2019-12-21,23,9,APARTAMENTO,645
1883,2019-07-30,13,11,APARTAMENTO,253
1884,2019-11-12,25,4,HABITACION,122
1885,2020-01-13,11,37,HABITACION,238
1886,2020-02-09,20,22,HABITACION,893
1887,2018-11-10,16,10,HABITACION,146
1888,2018-10-30,4,15,HABITACION,118
1889,2019-09-02,4,37,HABITACION,511
1890,2019-03-28,4,10,APARTAMENTO,393
1891,2020-02-15,17,26,HABITACION,518
1892,2019-12-20,14,16,HABITACION,601
1893,2020-04-02,7,35,HABITACION,247
1894,2020-04-22,14,18,APARTAMENTO,323
1895,2018-12-29,5,15,APARTAMENTO,320
1896,2019-03-27,27,29,APARTAMENTO,541
1897,2019-02-27,8,11,APARTAMENTO,949
1898,2019-05-09,6,9,APARTAMENTO,488
1899,2019-01-12,24,26,HABITACION,575
1900,2019-11-21,3,35,HABITACION,949
1901,2019-09-28,13,20,HABITACION,179
1902,2020-03-09,3,40,APARTAMENTO,569
1903,2020-02-04,27,40,HABITACION,922
1904,2020-02-18,27,20,HABITACION,812
1905,2019-08-13,27,9,HABITACION,130
1906,2020-04-28,24,3,APARTAMENTO,575
1907,2019-02-16,26,24,APARTAMENTO,214
1908,2019-10-16,27,1,HABITACION,260
1909,2020-03-06,9,39,APARTAMENTO,464
1910,2019-06-16,24,11,APARTAMENTO,247
1911,2020-04-04,17,17,APARTAMENTO,478
1912,2019-06-30,10,30,HABITACION,53
1913,2019-06-13,28,1,APARTAMENTO,959
1914,2019-11-18,15,21,HABITACION,116
1915,2019-09-07,27,13,HABITACION,411
1916,2020-03-03,23,21,HABITACION,222
1917,2019-08-07,27,39,APARTAMENTO,879
1918,2019-04-03,27,11,HABITACION,141
1919,2019-04-05,15,13,APARTAMENTO,290
1920,2019-12-15,27,33,HABITACION,695
1921,2020-02-06,15,35,HABITACION,331
1922,2019-07-28,8,6,APARTAMENTO,734
1923,2019-09-23,30,27,HABITACION,418
1924,2018-11-20,8,39,HABITACION,139
1925,2019-07-25,28,3,APARTAMENTO,312
1926,2019-07-24,5,39,APARTAMENTO,285
1927,2020-01-10,16,1,HABITACION,441
1928,2019-01-02,8,10,APARTAMENTO,109
1929,2019-06-02,19,4,APARTAMENTO,195
1930,2018-12-31,6,3,HABITACION,274
1931,2019-10-21,1,35,APARTAMENTO,973
1932,2019-12-31,10,23,HABITACION,3
1933,2018-12-14,24,17,APARTAMENTO,397
1934,2019-05-21,16,25,HABITACION,887
1935,2019-12-10,22,31,APARTAMENTO,910
1936,2020-05-04,25,38,HABITACION,717
1937,2020-05-21,29,37,HABITACION,685
1938,2020-02-13,16,40,APARTAMENTO,857
1939,2020-05-13,14,1,HABITACION,909
1940,2018-12-09,15,34,APARTAMENTO,884
1941,2020-04-22,7,38,HABITACION,803
1942,2018-10-22,16,32,HABITACION,327
1943,2019-12-18,23,12,APARTAMENTO,101
1944,2019-12-11,12,34,HABITACION,213
1945,2019-04-03,9,36,APARTAMENTO,225
1946,2019-11-07,29,32,APARTAMENTO,13
1947,2020-04-08,23,7,APARTAMENTO,385
1948,2018-11-01,18,9,APARTAMENTO,314
1949,2019-08-19,10,12,HABITACION,52
1950,2019-03-19,18,24,HABITACION,553
1951,2018-10-17,3,9,HABITACION,314
1952,2020-01-12,17,34,HABITACION,115
1953,2019-03-05,11,37,HABITACION,878
1954,2019-07-25,3,4,HABITACION,500
1955,2019-05-17,10,19,HABITACION,125
1956,2019-11-28,26,17,APARTAMENTO,273
1957,2019-07-01,23,18,HABITACION,662
1958,2020-04-30,12,17,HABITACION,797
1959,2018-10-29,25,31,HABITACION,659
1960,2019-02-03,29,39,APARTAMENTO,302
1961,2019-11-01,25,37,HABITACION,886
1962,2019-01-03,26,14,HABITACION,746
1963,2019-10-24,26,17,APARTAMENTO,392
1964,2018-12-29,28,40,APARTAMENTO,707
1965,2020-04-06,18,23,HABITACION,449
1966,2019-08-20,17,33,HABITACION,17
1967,2019-02-01,30,20,HABITACION,113
1968,2018-12-12,5,34,APARTAMENTO,136
1969,2020-01-25,23,5,HABITACION,941
1970,2020-02-17,4,13,APARTAMENTO,778
1971,2019-03-05,16,36,HABITACION,867
1972,2018-11-28,17,28,HABITACION,263
1973,2019-08-22,9,2,APARTAMENTO,925
1974,2020-04-07,22,27,HABITACION,72
1975,2019-03-24,11,30,APARTAMENTO,713
1976,2020-03-26,11,1,HABITACION,658
1977,2019-10-02,6,17,HABITACION,608
1978,2019-04-15,25,39,APARTAMENTO,90
1979,2020-02-02,8,33,HABITACION,358
1980,2020-03-15,15,37,HABITACION,4
1981,2020-02-11,19,31,APARTAMENTO,922
1982,2019-07-09,20,29,APARTAMENTO,810
1983,2020-02-22,22,22,APARTAMENTO,820
1984,2019-05-24,15,13,APARTAMENTO,523
1985,2019-11-22,20,15,HABITACION,77
1986,2019-01-29,16,15,HABITACION,671
1987,2018-10-16,24,16,HABITACION,714
1988,2019-06-18,4,40,APARTAMENTO,968
1989,2019-04-11,29,8,APARTAMENTO,261
1990,2020-05-16,27,16,APARTAMENTO,466
1991,2018-12-03,30,2,HABITACION,934
1992,2019-05-02,2,37,HABITACION,864
1993,2019-03-31,26,18,HABITACION,436
1994,2018-11-17,24,27,HABITACION,328
1995,2019-02-19,7,8,HABITACION,986
1996,2020-03-17,8,26,APARTAMENTO,675
1997,2019-04-24,2,16,APARTAMENTO,161
1998,2019-01-10,24,20,HABITACION,686
1999,2020-01-06,21,14,HABITACION,741
2000,2019-03-21,8,39,APARTAMENTO,638

id,fechaInicio,duracion,cantidad,tipo,cliente
2001,2019-04-19,23,31,APARTAMENTO,1232
2002,2019-04-10,1,16,APARTAMENTO,1149
2003,2020-05-22,22,27,HABITACION,1983
2004,2019-06-03,20,31,HABITACION,1063
2005,2019-05-22,20,15,APARTAMENTO,1829
2006,2019-10-12,7,40,HABITACION,1590
2007,2019-01-16,14,12,HABITACION,1796
2008,2019-05-30,13,18,APARTAMENTO,1149
2009,2019-05-15,14,20,APARTAMENTO,1715
2010,2019-05-30,13,15,HABITACION,1505
2011,2019-01-18,25,28,APARTAMENTO,1060
2012,2019-05-26,1,15,HABITACION,1457
2013,2019-06-25,12,36,HABITACION,1062
2014,2020-02-03,30,40,APARTAMENTO,1080
2015,2019-04-26,23,1,HABITACION,1113
2016,2020-03-03,26,11,APARTAMENTO,1702
2017,2019-04-16,12,5,HABITACION,1354
2018,2019-10-12,17,26,HABITACION,1241
2019,2019-07-12,30,31,HABITACION,1527
2020,2019-02-03,18,9,HABITACION,1049
2021,2018-11-04,6,13,APARTAMENTO,1448
2022,2019-07-10,11,19,APARTAMENTO,1294
2023,2019-11-04,24,22,APARTAMENTO,1889
2024,2019-05-29,18,19,HABITACION,1591
2025,2019-03-24,3,34,HABITACION,1742
2026,2020-01-14,3,27,HABITACION,1050
2027,2018-11-02,20,36,APARTAMENTO,1481
2028,2018-10-18,27,26,APARTAMENTO,1525
2029,2019-07-15,28,34,APARTAMENTO,1214
2030,2019-06-14,2,24,APARTAMENTO,1341
2031,2018-12-13,24,5,APARTAMENTO,1751
2032,2019-03-27,12,11,APARTAMENTO,1744
2033,2019-03-15,28,29,APARTAMENTO,1709
2034,2019-08-05,12,3,HABITACION,1728
2035,2019-02-10,4,17,HABITACION,1926
2036,2020-02-11,30,2,APARTAMENTO,1205
2037,2020-03-01,12,30,HABITACION,1444
2038,2019-09-25,30,5,APARTAMENTO,1102
2039,2019-12-03,11,5,HABITACION,1311
2040,2019-06-14,4,6,APARTAMENTO,1261
2041,2019-02-04,19,33,HABITACION,1597
2042,2018-12-22,27,4,APARTAMENTO,1045
2043,2019-06-05,8,22,HABITACION,1101
2044,2019-10-25,18,23,HABITACION,1014
2045,2020-05-20,12,13,HABITACION,1822
2046,2018-12-02,14,3,APARTAMENTO,1208
2047,2020-04-16,25,12,HABITACION,1684
2048,2019-06-20,24,25,APARTAMENTO,1257
2049,2019-12-11,17,31,APARTAMENTO,1885
2050,2020-03-23,7,12,APARTAMENTO,1867
2051,2020-02-08,27,17,APARTAMENTO,1369
2052,2019-11-17,10,5,HABITACION,1298
2053,2019-12-14,29,32,HABITACION,1744
2054,2019-09-05,1,10,APARTAMENTO,1977
2055,2020-04-27,21,27,APARTAMENTO,1707
2056,2020-03-22,10,33,APARTAMENTO,1763
2057,2019-11-03,13,39,APARTAMENTO,1422
2058,2020-04-16,23,12,APARTAMENTO,1054
2059,2019-09-18,23,15,APARTAMENTO,1185
2060,2019-08-14,17,14,APARTAMENTO,1575
2061,2019-06-05,24,7,HABITACION,1653
2062,2019-02-19,4,15,HABITACION,1176
2063,2020-03-26,18,6,APARTAMENTO,1647
2064,2019-07-09,14,1,APARTAMENTO,1984
2065,2019-06-04,30,33,APARTAMENTO,1147
2066,2019-12-14,25,32,HABITACION,1961
2067,2019-01-08,24,35,HABITACION,1746
2068,2019-03-24,26,33,HABITACION,1774
2069,2018-10-24,27,23,HABITACION,1593
2070,2019-05-14,1,30,HABITACION,1474
2071,2018-10-28,30,28,APARTAMENTO,1235
2072,2019-02-05,11,34,APARTAMENTO,1341
2073,2019-09-17,25,30,HABITACION,1985
2074,2019-05-01,21,23,HABITACION,1765
2075,2018-12-30,15,32,APARTAMENTO,1090
2076,2019-04-16,23,24,APARTAMENTO,1495
2077,2019-02-17,5,27,APARTAMENTO,1522
2078,2019-07-30,4,18,APARTAMENTO,1009
2079,2020-03-22,11,34,HABITACION,1727
2080,2019-03-21,15,31,APARTAMENTO,1474
2081,2020-03-21,2,33,APARTAMENTO,1484
2082,2019-07-17,7,22,HABITACION,1423
2083,2018-11-10,12,36,APARTAMENTO,1319
2084,2020-02-25,14,3,APARTAMENTO,1139
2085,2019-10-24,22,6,APARTAMENTO,1809
2086,2019-01-04,6,7,APARTAMENTO,1251
2087,2019-07-12,19,24,HABITACION,1942
2088,2019-11-09,25,28,HABITACION,1646
2089,2018-12-01,30,1,HABITACION,1927
2090,2020-01-15,6,40,APARTAMENTO,1671
2091,2020-03-29,29,3,APARTAMENTO,1434
2092,2019-03-10,20,35,HABITACION,1077
2093,2019-03-30,25,33,APARTAMENTO,1496
2094,2020-05-08,6,32,APARTAMENTO,1898
2095,2020-01-20,3,14,HABITACION,1476
2096,2018-12-15,17,26,HABITACION,1778
2097,2020-02-07,17,18,HABITACION,1205
2098,2019-04-14,22,33,HABITACION,1946
2099,2018-12-26,2,32,HABITACION,1836
2100,2020-02-09,25,32,HABITACION,1124
2101,2019-09-03,4,38,HABITACION,1436
2102,2020-02-21,7,25,APARTAMENTO,1709
2103,2019-03-12,22,33,HABITACION,1159
2104,2020-03-29,15,28,HABITACION,1253
2105,2020-01-25,1,19,APARTAMENTO,1398
2106,2018-11-05,11,16,HABITACION,1081
2107,2018-11-17,2,32,APARTAMENTO,1030
2108,2019-02-04,25,36,HABITACION,1868
2109,2019-03-26,19,12,APARTAMENTO,1891
2110,2019-09-16,4,3,APARTAMENTO,1246
2111,2019-01-22,5,14,APARTAMENTO,1933
2112,2020-02-11,27,37,HABITACION,1915
2113,2020-04-11,30,3,HABITACION,1151
2114,2019-09-13,9,5,APARTAMENTO,1728
2115,2020-05-20,3,16,APARTAMENTO,1859
2116,2019-03-26,4,3,APARTAMENTO,1426
2117,2019-04-13,2,2,HABITACION,1231
2118,2019-11-13,24,37,APARTAMENTO,1738
2119,2019-05-16,11,7,APARTAMENTO,1903
2120,2019-04-25,24,33,APARTAMENTO,1987
2121,2019-02-23,10,2,HABITACION,1871
2122,2019-08-10,17,33,APARTAMENTO,1907
2123,2019-09-16,2,6,HABITACION,1072
2124,2018-12-05,23,36,APARTAMENTO,1527
2125,2020-03-15,4,32,HABITACION,1499
2126,2019-05-05,5,5,HABITACION,1641
2127,2018-10-16,1,32,HABITACION,1086
2128,2019-08-04,4,2,APARTAMENTO,1451
2129,2019-12-02,22,3,HABITACION,1583
2130,2020-05-10,27,25,APARTAMENTO,1178
2131,2019-11-21,15,14,APARTAMENTO,1625
2132,2019-12-17,16,17,HABITACION,1779
2133,2019-07-30,9,25,APARTAMENTO,1290
2134,2019-05-14,9,1,APARTAMENTO,1140
2135,2019-08-11,26,34,HABITACION,1513
2136,2019-06-11,6,14,APARTAMENTO,1735
2137,2020-01-02,7,7,HABITACION,1709
2138,2019-07-13,14,33,APARTAMENTO,1241
2139,2020-02-19,20,27,APARTAMENTO,1132
2140,2020-03-18,18,23,HABITACION,1603
2141,2019-07-07,24,23,APARTAMENTO,1461
2142,2019-07-29,4,34,APARTAMENTO,1851
2143,2019-11-05,13,5,APARTAMENTO,1080
2144,2019-02-19,29,21,APARTAMENTO,1149
2145,2019-05-18,6,11,HABITACION,1903
2146,2019-08-23,3,37,APARTAMENTO,1733
2147,2018-11-01,23,30,APARTAMENTO,1315
2148,2019-06-25,17,37,HABITACION,1788
2149,2019-06-15,26,23,HABITACION,1589
2150,2019-08-01,18,9,HABITACION,1469
2151,2020-03-22,14,4,HABITACION,1516
2152,2019-06-30,24,14,APARTAMENTO,1141
2153,2019-07-10,20,18,HABITACION,1748
2154,2019-04-11,11,19,APARTAMENTO,1760
2155,2018-12-23,18,25,APARTAMENTO,1560
2156,2019-04-10,24,21,HABITACION,1353
2157,2019-03-28,29,17,APARTAMENTO,1443
2158,2019-06-19,18,3,APARTAMENTO,1092
2159,2019-09-29,26,35,HABITACION,1080
2160,2020-05-13,23,3,HABITACION,1192
2161,2020-04-14,16,1,APARTAMENTO,1466
2162,2019-03-12,20,35,APARTAMENTO,1600
2163,2018-11-25,8,15,APARTAMENTO,1395
2164,2019-01-19,7,15,HABITACION,1111
2165,2019-05-06,1,24,APARTAMENTO,1020
2166,2020-02-12,26,1,HABITACION,1035
2167,2020-01-15,22,24,APARTAMENTO,1009
2168,2020-02-24,27,36,APARTAMENTO,1906
2169,2020-02-07,13,3,APARTAMENTO,1545
2170,2019-12-08,17,7,APARTAMENTO,1048
2171,2019-05-23,20,5,HABITACION,1764
2172,2020-02-18,22,22,HABITACION,1740
2173,2020-02-11,20,21,HABITACION,1691
2174,2019-09-09,5,40,HABITACION,1304
2175,2019-04-12,7,24,HABITACION,1289
2176,2019-05-24,9,35,HABITACION,1255
2177,2019-09-01,18,7,APARTAMENTO,1054
2178,2020-03-31,20,26,HABITACION,1207
2179,2020-04-02,19,6,HABITACION,1037
2180,2020-05-08,15,39,APARTAMENTO,1644
2181,2019-05-03,30,20,HABITACION,1422
2182,2019-04-05,2,40,APARTAMENTO,1429
2183,2019-08-21,22,24,APARTAMENTO,1789
2184,2019-12-25,23,21,APARTAMENTO,1015
2185,2020-04-15,17,9,APARTAMENTO,1529
2186,2019-02-20,3,31,APARTAMENTO,1036
2187,2020-05-03,14,35,HABITACION,1085
2188,2019-10-25,23,30,APARTAMENTO,1569
2189,2020-05-09,1,9,HABITACION,1145
2190,2019-12-21,11,20,APARTAMENTO,1119
2191,2020-01-16,26,22,APARTAMENTO,1907
2192,2019-04-20,23,8,HABITACION,1287
2193,2019-01-26,19,32,HABITACION,1521
2194,2018-10-15,27,7,HABITACION,1393
2195,2019-02-27,5,24,HABITACION,1459
2196,2019-04-05,30,13,HABITACION,1355
2197,2018-10-21,7,12,APARTAMENTO,1205
2198,2018-11-22,9,34,HABITACION,1532
2199,2018-10-23,2,38,HABITACION,1564
2200,2019-08-07,21,36,APARTAMENTO,1397
2201,2019-04-19,7,3,HABITACION,1581
2202,2020-04-20,5,10,APARTAMENTO,1045
2203,2018-11-15,20,26,APARTAMENTO,1965
2204,2019-08-17,15,26,HABITACION,1465
2205,2019-05-11,11,2,APARTAMENTO,1937
2206,2019-11-26,25,16,HABITACION,1042
2207,2019-06-23,16,17,HABITACION,1530
2208,2020-01-05,28,32,HABITACION,1252
2209,2020-02-04,7,16,HABITACION,1858
2210,2019-08-25,10,34,HABITACION,1341
2211,2020-04-18,7,40,HABITACION,1346
2212,2018-10-21,7,30,HABITACION,1567
2213,2019-03-13,28,2,APARTAMENTO,1658
2214,2019-03-15,28,33,APARTAMENTO,1788
2215,2019-11-24,24,38,APARTAMENTO,1850
2216,2019-10-02,19,27,APARTAMENTO,1200
2217,2018-12-04,7,29,APARTAMENTO,1311
2218,2020-02-14,10,17,APARTAMENTO,1617
2219,2019-07-23,21,1,HABITACION,1165
2220,2019-07-13,11,15,APARTAMENTO,1768
2221,2018-10-16,19,20,APARTAMENTO,1754
2222,2019-01-31,27,5,HABITACION,1623
2223,2019-06-22,26,37,APARTAMENTO,1064
2224,2020-02-07,27,17,HABITACION,1747
2225,2018-10-16,1,6,APARTAMENTO,1636
2226,2019-11-16,3,19,HABITACION,1477
2227,2019-11-15,8,30,HABITACION,1492
2228,2018-12-17,14,30,APARTAMENTO,1959
2229,2018-10-16,15,33,HABITACION,1521
2230,2019-06-20,9,2,HABITACION,1092
2231,2019-02-03,6,24,HABITACION,1096
2232,2018-12-12,29,27,HABITACION,1030
2233,2020-02-18,30,11,APARTAMENTO,1668
2234,2018-10-25,30,27,HABITACION,1550
2235,2020-05-21,2,32,HABITACION,1985
2236,2019-01-21,1,28,HABITACION,1724
2237,2019-06-11,10,21,HABITACION,1375
2238,2018-10-24,18,40,HABITACION,1512
2239,2020-02-16,11,7,APARTAMENTO,1727
2240,2020-05-20,5,21,APARTAMENTO,1907
2241,2019-04-07,19,35,HABITACION,1809
2242,2020-04-16,11,5,APARTAMENTO,1974
2243,2019-10-23,2,18,HABITACION,1066
2244,2019-10-22,26,6,APARTAMENTO,1882
2245,2019-10-04,28,30,HABITACION,1063
2246,2020-04-24,15,31,APARTAMENTO,1394
2247,2018-12-18,9,26,HABITACION,1419
2248,2020-05-06,2,2,APARTAMENTO,1714
2249,2020-02-01,1,19,HABITACION,1005
2250,2019-06-14,11,6,HABITACION,1245
2251,2020-05-10,30,33,HABITACION,1398
2252,2020-02-13,8,5,APARTAMENTO,1677
2253,2019-08-03,12,22,HABITACION,1088
2254,2019-02-18,8,2,APARTAMENTO,1677
2255,2020-01-20,1,19,APARTAMENTO,1315
2256,2019-06-21,11,32,HABITACION,1890
2257,2019-06-01,15,35,APARTAMENTO,1540
2258,2019-11-27,7,38,APARTAMENTO,1123
2259,2019-02-25,10,32,APARTAMENTO,2000
2260,2019-05-01,9,37,APARTAMENTO,1651
2261,2020-04-03,6,22,HABITACION,1992
2262,2019-06-25,26,35,HABITACION,1643
2263,2018-10-27,1,5,APARTAMENTO,1892
2264,2018-12-17,13,5,HABITACION,1145
2265,2018-10-30,10,22,HABITACION,1927
2266,2019-01-28,1,34,HABITACION,1748
2267,2019-01-03,10,3,APARTAMENTO,1543
2268,2020-01-28,12,14,APARTAMENTO,1485
2269,2019-08-09,5,23,HABITACION,1416
2270,2018-12-11,20,32,HABITACION,1907
2271,2019-07-30,24,22,APARTAMENTO,1417
2272,2019-04-05,8,25,APARTAMENTO,1957
2273,2019-08-02,29,9,HABITACION,1642
2274,2019-06-08,4,17,APARTAMENTO,1236
2275,2019-08-15,26,17,HABITACION,1344
2276,2019-08-22,18,27,HABITACION,1210
2277,2019-08-27,8,13,APARTAMENTO,1252
2278,2019-01-12,22,39,APARTAMENTO,1359
2279,2018-10-26,30,19,HABITACION,1448
2280,2020-02-24,21,32,HABITACION,1391
2281,2019-10-12,27,3,HABITACION,1301
2282,2019-06-25,17,12,HABITACION,1165
2283,2018-11-12,25,37,APARTAMENTO,1776
2284,2019-04-04,20,15,APARTAMENTO,1200
2285,2018-12-02,22,36,APARTAMENTO,1059
2286,2020-03-24,10,13,APARTAMENTO,1763
2287,2019-03-20,21,11,HABITACION,1436
2288,2019-05-22,7,16,APARTAMENTO,1847
2289,2018-11-09,11,17,APARTAMENTO,1288
2290,2020-03-18,11,7,HABITACION,1905
2291,2019-06-06,13,30,HABITACION,1248
2292,2020-01-18,1,15,APARTAMENTO,1905
2293,2019-01-26,21,21,APARTAMENTO,1646
2294,2020-01-24,10,31,APARTAMENTO,1402
2295,2020-03-04,12,24,HABITACION,1896
2296,2018-12-20,23,37,APARTAMENTO,1379
2297,2019-03-24,26,35,APARTAMENTO,1039
2298,2019-07-24,24,17,HABITACION,1418
2299,2019-11-07,9,28,APARTAMENTO,1518
2300,2019-03-05,14,9,HABITACION,1948
2301,2019-08-05,5,5,APARTAMENTO,1959
2302,2020-02-16,2,39,HABITACION,1478
2303,2020-02-12,22,4,HABITACION,1165
2304,2020-02-26,4,40,APARTAMENTO,1105
2305,2018-11-12,22,30,APARTAMENTO,1546
2306,2018-12-27,16,4,HABITACION,1954
2307,2019-01-20,9,24,APARTAMENTO,1411
2308,2018-12-10,11,39,HABITACION,1371
2309,2019-01-03,23,13,APARTAMENTO,1855
2310,2020-05-17,20,15,APARTAMENTO,1878
2311,2019-08-02,4,26,APARTAMENTO,1834
2312,2018-12-04,11,29,APARTAMENTO,1512
2313,2018-11-27,2,5,HABITACION,1215
2314,2019-01-06,4,21,HABITACION,1528
2315,2019-06-28,10,10,APARTAMENTO,1022
2316,2018-12-22,8,29,HABITACION,1877
2317,2019-03-28,5,36,APARTAMENTO,1749
2318,2019-02-28,25,21,HABITACION,1413
2319,2019-11-14,17,1,HABITACION,1763
2320,2020-01-18,28,33,HABITACION,1050
2321,2019-10-06,12,36,HABITACION,1869
2322,2019-01-02,11,40,APARTAMENTO,1888
2323,2019-09-08,23,31,HABITACION,1987
2324,2019-07-25,25,20,APARTAMENTO,1967
2325,2019-09-10,13,22,APARTAMENTO,1775
2326,2019-03-09,19,6,HABITACION,1527
2327,2018-12-24,13,2,HABITACION,1310
2328,2019-06-15,25,34,APARTAMENTO,1418
2329,2019-12-10,3,15,APARTAMENTO,1699
2330,2019-07-07,26,17,APARTAMENTO,1257
2331,2019-06-11,24,34,HABITACION,1921
2332,2019-09-06,29,37,HABITACION,1836
2333,2018-11-14,2,14,HABITACION,1864
2334,2019-05-12,20,4,APARTAMENTO,1760
2335,2019-07-19,14,1,HABITACION,1973
2336,2020-02-02,1,28,HABITACION,1190
2337,2019-05-13,24,12,HABITACION,1619
2338,2019-03-03,28,12,HABITACION,1832
2339,2018-11-24,26,11,APARTAMENTO,1596
2340,2019-07-26,10,10,HABITACION,1477
2341,2020-01-13,23,40,APARTAMENTO,1370
2342,2018-11-18,16,27,APARTAMENTO,1521
2343,2019-04-07,13,16,HABITACION,1357
2344,2018-12-01,6,5,HABITACION,1592
2345,2018-11-12,6,13,APARTAMENTO,1416
2346,2018-11-22,9,18,APARTAMENTO,1698
2347,2019-07-10,2,4,HABITACION,1350
2348,2020-05-15,28,25,HABITACION,1173
2349,2018-12-21,13,17,HABITACION,1052
2350,2019-03-06,9,12,HABITACION,1541
2351,2018-11-19,27,35,HABITACION,1193
2352,2019-09-26,29,39,HABITACION,1098
2353,2019-05-11,12,12,APARTAMENTO,1239
2354,2020-01-12,26,31,APARTAMENTO,1299
2355,2019-02-05,12,8,APARTAMENTO,1716
2356,2019-06-13,28,40,APARTAMENTO,1192
2357,2019-02-14,26,8,HABITACION,1285
2358,2018-11-09,4,25,APARTAMENTO,1702
2359,2019-08-20,17,19,HABITACION,1816
2360,2019-06-10,13,24,HABITACION,1707
2361,2020-05-01,21,28,APARTAMENTO,1039
2362,2020-03-09,10,22,HABITACION,1881
2363,2019-12-15,13,29,APARTAMENTO,1963
