id,tipo,precio,intervalo pago,propiedad
5251,Industrial,130.37,77,2649
5252,Sports,292.89,8,2150
5253,Music,128.19,29,2980
5254,Industrial,363.18,59,2774
5255,Baby,179.78,89,2124
5256,Shoes,492.68,23,2401
5257,Jewelery,443.51,88,2840
5258,Baby,370.74,59,2857
5259,Computers,318.85,52,2804
5260,Kids,137.34,11,2179
5261,Shoes,179.48,13,2293
5262,Toys,263.48,64,2078
5263,Baby,478.67,59,2497
5264,Outdoors,449.96,38,2498
5265,Movies,119.52,69,2194
5266,Beauty,75.99,68,2283
5267,Home,481.93,18,2522
5268,Music,253.84,12,2499
5269,Shoes,222.97,4,2205
5270,Outdoors,86.3,30,2406
5271,Baby,115.78,63,2373
5272,Jewelery,193.17,59,2315
5273,Home,280.45,72,2044
5274,Music,373.95,87,2860
5275,Jewelery,365.77,20,2214
5276,Industrial,16.56,69,2058
5277,Automotive,85.76,68,2572
5278,Shoes,190.52,33,2217
5279,Outdoors,140.07,45,2721
5280,Automotive,153.26,69,2660
5281,Baby,449.46,48,2057
5282,Electronics,388.66,11,2934
5283,Home,312.67,30,2214
5284,Industrial,330.3,73,2843
5285,Outdoors,19.15,71,2412
5286,Garden,228.43,22,2810
5287,Games,253.02,13,2468
5288,Clothing,397.9,14,2111
5289,Beauty,480.5,58,2494
5290,Outdoors,237.48,64,2789
5291,Kids,290.67,74,2509
5292,Books,165.04,49,2147
5293,Toys,346.45,77,2159
5294,Industrial,333.61,74,2783
5295,Sports,335.1,56,2838
5296,Shoes,142.61,32,2359
5297,Computers,392.95,1,2251
5298,Jewelery,68.81,63,2926
5299,Garden,31.51,13,2271
5300,Games,224.0,81,2305
5301,Sports,440.05,10,2700
5302,Books,483.55,36,2883
5303,Automotive,196.06,59,2220
5304,Tools,422.84,56,2783
5305,Sports,346.49,60,2997
5306,Shoes,284.29,75,2830
5307,Music,254.15,30,2904
5308,Baby,14.71,30,2313
5309,Garden,90.69,9,2775
5310,Games,262.43,62,2923
5311,Music,327.18,50,2270
5312,Toys,324.06,47,2402
5313,Home,62.38,12,2516
5314,Computers,314.99,63,2931
5315,Home,285.81,2,2793
5316,Baby,420.05,90,2699
5317,Beauty,87.21,49,2933
5318,Home,443.34,9,2615
5319,Shoes,44.33,11,2404
5320,Music,98.46,37,2971
5321,Computers,454.49,48,2280
5322,Outdoors,490.62,74,2488
5323,Toys,307.04,67,2312
5324,Automotive,491.86,65,2191
5325,Shoes,150.54,41,2709
5326,Movies,201.94,35,2014
5327,Clothing,208.67,32,2088
5328,Books,357.82,61,2990
5329,Industrial,497.63,83,2598
5330,Health,418.84,81,2342
5331,Grocery,489.89,89,2042
5332,Automotive,180.58,12,2801
5333,Baby,94.86,36,2232
5334,Automotive,200.25,3,2779
5335,Baby,315.65,6,2481
5336,Books,55.45,56,2390
5337,Tools,370.8,62,2482
5338,Movies,311.23,63,2732
5339,Music,490.92,23,2763
5340,Grocery,314.79,58,2656
5341,Jewelery,459.64,8,2215
5342,Clothing,474.07,84,2253
5343,Books,420.69,40,3000
5344,Health,449.33,5,2241
5345,Industrial,131.29,14,2602
5346,Home,416.38,44,2312
5347,Garden,344.47,6,2187
5348,Sports,262.04,31,2689
5349,Music,313.1,67,2310
5350,Books,256.09,85,2859
5351,Sports,226.78,17,2122
5352,Baby,34.62,55,2065
5353,Beauty,197.32,31,2084
5354,Garden,208.03,38,2613
5355,Baby,209.57,68,2560
5356,Beauty,91.26,4,2914
5357,Grocery,113.16,8,2242
5358,Health,252.66,41,2141
5359,Sports,149.73,45,2366
5360,Tools,236.77,42,2034
5361,Outdoors,41.22,13,2888
5362,Industrial,70.78,46,2117
5363,Clothing,384.5,57,2149
5364,Tools,248.59,48,2803
5365,Movies,60.42,33,2202
5366,Games,109.14,47,2186
5367,Shoes,173.27,62,2019
5368,Beauty,53.1,19,2770
5369,Movies,293.59,68,2094
5370,Computers,468.6,73,2999
5371,Grocery,199.37,79,2805
5372,Tools,137.71,3,2536
5373,Tools,183.87,20,2626
5374,Clothing,191.88,76,2062
5375,Tools,256.39,29,2601
5376,Music,220.35,1,2610
5377,Tools,142.51,22,2500
5378,Industrial,186.7,12,2186
5379,Grocery,99.05,83,2550
5380,Garden,107.83,51,2941
5381,Garden,367.34,50,2446
5382,Kids,86.71,9,2458
5383,Clothing,279.94,62,2113
5384,Shoes,480.24,49,2417
5385,Electronics,255.6,41,2740
5386,Garden,379.53,7,2664
5387,Garden,277.55,41,2501
5388,Music,42.52,45,2748
5389,Baby,326.41,80,2822
5390,Books,432.17,31,2341
5391,Music,250.78,5,2676
5392,Books,217.06,23,2654
5393,Beauty,44.28,63,2606
5394,Automotive,326.66,30,2531
5395,Baby,9.48,68,2955
5396,Kids,102.74,42,2348
5397,Electronics,77.43,23,2673
5398,Beauty,19.77,82,2417
5399,Outdoors,210.83,34,2683
5400,Baby,315.39,75,2477
5401,Computers,320.49,44,2795
5402,Shoes,7.14,40,2373
5403,Tools,46.47,75,2774
5404,Beauty,366.3,75,2919
5405,Games,31.31,50,2187
5406,Home,75.58,59,2770
5407,Movies,277.02,3,2426
5408,Health,186.42,87,2206
5409,Books,440.48,4,2418
5410,Garden,399.31,90,2420
5411,Tools,307.16,73,2911
5412,Kids,18.44,21,2408
5413,Garden,163.11,31,2510
5414,Clothing,351.8,69,2813
5415,Outdoors,350.86,54,2333
5416,Music,276.56,39,2766
5417,Clothing,480.26,47,2604
5418,Shoes,247.35,69,2247
5419,Kids,249.86,3,2844
5420,Tools,463.56,77,2401
5421,Music,118.05,21,2358
5422,Shoes,187.94,85,2724
5423,Automotive,269.93,14,2775
5424,Jewelery,81.83,47,2528
5425,Music,451.67,74,2924
5426,Sports,402.84,12,2500
5427,Home,86.78,11,2777
5428,Beauty,139.33,29,2767
5429,Industrial,332.29,62,2661
5430,Industrial,412.82,30,2309
5431,Movies,189.01,67,2912
5432,Jewelery,211.26,20,2606
5433,Music,354.15,18,2660
5434,Shoes,138.39,87,2891
5435,Movies,165.47,60,2399
5436,Games,88.27,52,2430
5437,Games,384.81,38,2583
5438,Toys,212.73,5,2568
5439,Garden,110.14,17,2915
5440,Garden,242.81,56,2437
5441,Industrial,398.24,57,2843
5442,Toys,424.12,82,2516
5443,Health,491.6,52,2173
5444,Sports,32.7,56,2690
5445,Baby,190.34,9,2795
5446,Tools,76.16,31,2245
5447,Health,65.57,65,2814
5448,Sports,147.76,74,2747
5449,Industrial,423.07,59,2211
5450,Jewelery,331.72,65,2582
5451,Games,215.06,22,2056
5452,Grocery,391.99,72,2613
5453,Home,396.77,58,2474
5454,Industrial,137.93,75,2799
5455,Automotive,322.74,22,2127
5456,Toys,43.68,79,2406
5457,Outdoors,58.0,61,2471
5458,Beauty,458.22,56,2880
5459,Books,254.29,89,2241
5460,Beauty,130.21,39,2676
5461,Outdoors,181.69,23,2017
5462,Shoes,155.02,17,2254
5463,Beauty,454.38,32,2368
5464,Health,16.11,44,2144
5465,Electronics,286.62,40,2212
5466,Games,457.97,85,2565
5467,Movies,42.29,8,2325
5468,Beauty,365.46,11,2137
5469,Computers,159.32,44,2657
5470,Beauty,142.41,3,2873
5471,Shoes,237.78,54,2429
5472,Kids,61.75,77,2780
5473,Beauty,159.16,81,2621
5474,Music,490.35,33,2666
5475,Baby,234.72,62,2336
5476,Books,216.12,81,2442
5477,Home,404.15,60,2839
5478,Baby,175.06,66,2930
5479,Baby,391.37,14,2895
5480,Clothing,292.95,52,2489
5481,Garden,122.27,75,2027
5482,Movies,39.99,43,2070
5483,Music,417.6,17,2946
5484,Movies,388.84,56,2941
5485,Sports,255.53,29,2464
5486,Automotive,27.68,81,2741
5487,Kids,293.5,22,2663
5488,Automotive,46.43,31,2519
5489,Electronics,79.38,6,2763
5490,Garden,215.05,67,2658
5491,Movies,127.86,81,2632
5492,Games,190.68,74,2422
5493,Movies,121.35,62,2379
5494,Garden,339.04,52,2320
5495,Beauty,387.01,77,2158
5496,Books,299.65,9,2772
5497,Automotive,468.39,16,2074
5498,Music,61.1,35,2241
5499,Kids,322.24,9,2649
5500,Clothing,409.5,86,2730
5501,Toys,469.69,90,2563
5502,Industrial,224.4,73,2235
5503,Shoes,273.01,29,2206
5504,Baby,157.76,76,2684
5505,Shoes,140.74,60,2325
5506,Automotive,66.45,20,2054
5507,Health,165.93,9,2948
5508,Sports,263.67,65,2033
5509,Toys,200.2,18,2370
5510,Tools,373.86,35,2369
5511,Industrial,455.99,61,2183
5512,Jewelery,255.08,22,2384
5513,Industrial,394.8,34,2170
5514,Automotive,44.72,5,2927
5515,Grocery,425.36,59,2672
5516,Books,413.94,43,2199
5517,Automotive,46.77,65,2005
5518,Movies,448.99,81,2819
5519,Shoes,87.48,4,2601
5520,Baby,70.36,17,3000
5521,Baby,420.91,72,2363
5522,Shoes,241.6,7,2402
5523,Tools,190.57,7,2606
5524,Music,203.47,6,2037
5525,Games,465.4,53,2422
5526,Music,101.31,60,2112
5527,Shoes,391.97,43,2974
5528,Baby,60.97,11,2004
5529,Music,147.49,64,2838
5530,Books,172.18,17,2896
5531,Garden,327.64,66,2873
5532,Industrial,285.4,42,2665
5533,Sports,467.14,24,2273
5534,Clothing,153.7,14,2130
5535,Garden,9.68,3,2292
5536,Movies,362.67,30,2910
5537,Movies,287.14,52,2421
5538,Baby,233.97,31,2906
5539,Beauty,133.46,37,2139
5540,Grocery,346.31,39,2203
5541,Garden,307.92,28,2684
5542,Toys,338.3,42,2324
5543,Garden,293.94,80,2160
5544,Home,42.22,65,2589
5545,Music,254.87,77,2205
5546,Electronics,283.07,10,2449
5547,Industrial,322.24,43,2055
5548,Beauty,213.84,4,2666
5549,Baby,322.52,51,2786
5550,Computers,66.55,44,2308
5551,Grocery,294.84,80,2223
5552,Books,285.82,2,2733
5553,Movies,49.66,87,2832
5554,Games,310.85,85,2552
5555,Garden,50.25,38,2032
5556,Shoes,473.94,4,2535
5557,Baby,12.83,74,2476
5558,Games,465.9,4,2499
5559,Jewelery,267.48,71,2991
5560,Toys,156.15,89,2740
5561,Toys,289.68,66,2124
5562,Clothing,332.39,9,2827
5563,Beauty,32.99,34,2471
5564,Movies,292.63,64,2509
5565,Automotive,17.41,45,2273
5566,Kids,473.57,73,2872
5567,Music,324.36,34,2578
5568,Beauty,139.14,12,2961
5569,Movies,355.02,71,2172
5570,Kids,449.25,81,2168
5571,Books,410.94,12,2732
5572,Health,153.9,12,2616
5573,Electronics,460.92,34,2626
5574,Kids,249.51,29,2307
5575,Toys,323.22,34,2733
5576,Beauty,385.9,83,2993
5577,Music,55.81,2,2055
5578,Shoes,113.79,89,2295
5579,Games,357.13,30,2484
5580,Baby,417.35,29,2036
5581,Home,144.51,65,2560
5582,Outdoors,490.12,83,2947
5583,Games,331.54,25,2514
5584,Automotive,361.85,4,2358
5585,Computers,74.33,62,2910
5586,Books,108.18,87,2896
5587,Sports,392.56,82,2509
5588,Automotive,94.25,17,2222
5589,Games,7.25,47,2356
5590,Automotive,282.7,48,2004
5591,Baby,8.57,35,2308
5592,Beauty,451.25,67,2934
5593,Home,3.51,19,2552
5594,Clothing,228.69,22,2023
5595,Games,87.17,42,2067
5596,Music,7.76,7,2161
5597,Automotive,242.08,8,2554
5598,Books,390.3,16,2274
5599,Shoes,37.16,69,2058
5600,Toys,58.66,82,2630
5601,Movies,367.67,68,2110
5602,Kids,282.63,60,2562
5603,Kids,440.98,15,2917
5604,Sports,441.7,29,2292
5605,Books,81.02,10,2242
5606,Health,348.61,2,2354
5607,Tools,21.66,25,2277
5608,Clothing,354.03,55,2147
5609,Jewelery,17.63,20,2837
5610,Books,90.78,74,2761
5611,Computers,445.48,20,2229
5612,Grocery,406.91,85,2466
5613,Toys,109.99,3,2003
5614,Computers,190.51,88,2753
5615,Beauty,305.85,42,2764
5616,Music,32.51,86,2028
5617,Clothing,209.56,37,2928
5618,Music,306.59,86,2138
5619,Toys,362.41,81,2536
5620,Health,372.77,41,2591
5621,Outdoors,153.79,88,2286
5622,Toys,485.65,83,2673
5623,Shoes,261.7,79,2593
5624,Industrial,120.03,65,2767
5625,Automotive,319.2,34,2205
5626,Electronics,377.78,43,2889
5627,Games,115.7,86,2735
5628,Movies,85.38,84,2849
5629,Jewelery,455.62,8,2709
5630,Clothing,216.01,80,2970
5631,Sports,181.43,50,2234
5632,Automotive,478.3,16,2473
5633,Movies,102.37,69,2561
5634,Health,90.47,52,2749
5635,Home,446.96,86,2368
5636,Home,404.79,85,2537
5637,Electronics,202.95,36,2858
5638,Garden,144.87,83,2280
5639,Music,382.75,62,2255
5640,Automotive,434.53,68,2784
5641,Beauty,406.13,80,2723
5642,Movies,229.03,75,2127
5643,Toys,77.17,2,2604
5644,Music,266.43,88,2207
5645,Tools,216.52,13,2746
5646,Electronics,391.25,17,2435
5647,Toys,27.48,76,2838
5648,Health,272.43,56,2519
5649,Kids,245.19,6,2573
5650,Industrial,407.15,60,2651
5651,Grocery,267.29,59,2864
5652,Health,252.23,21,2297
5653,Baby,11.68,14,2235
5654,Movies,172.85,51,2822
5655,Health,277.9,85,2459
5656,Automotive,55.4,35,2860
5657,Electronics,445.45,68,2266
5658,Outdoors,380.09,79,2299
5659,Toys,495.88,61,2646
5660,Tools,274.19,24,2411
5661,Outdoors,345.34,61,2836
5662,Baby,27.53,8,2526
5663,Clothing,83.47,6,2125
5664,Garden,430.08,7,2382
5665,Health,420.75,65,2084
5666,Games,289.45,53,2905
5667,Sports,440.12,68,2146
5668,Computers,466.75,71,2992
5669,Toys,417.91,5,2838
5670,Industrial,443.05,89,2151
5671,Sports,4.28,50,2489
5672,Games,144.18,50,2555
5673,Beauty,439.06,80,2651
5674,Computers,118.19,23,2394
5675,Clothing,48.82,32,2372
5676,Computers,61.11,19,2907
5677,Health,19.48,29,2945
5678,Outdoors,99.06,47,2463
5679,Shoes,429.61,9,2576
5680,Computers,370.23,6,2565
5681,Computers,384.94,81,2874
5682,Sports,349.8,82,2440
5683,Movies,279.32,86,2575
5684,Industrial,53.14,83,2374
5685,Toys,380.01,65,2174
5686,Outdoors,311.44,18,2788
5687,Toys,54.97,43,2682
5688,Industrial,231.36,32,2838
5689,Kids,63.47,76,2380
5690,Beauty,386.25,43,2616
5691,Outdoors,323.14,59,2147
5692,Electronics,390.11,75,2519
5693,Automotive,297.74,35,2322
5694,Health,315.87,64,2672
5695,Tools,258.65,55,2707
5696,Movies,47.47,56,2548
5697,Computers,73.7,51,2190
5698,Games,372.89,19,2328
5699,Baby,362.58,59,2114
5700,Movies,144.07,38,2085
5701,Clothing,324.36,38,2932
5702,Health,171.86,85,2518
5703,Electronics,460.01,4,2680
5704,Books,335.78,24,2852
5705,Beauty,395.29,54,2483
5706,Jewelery,243.34,40,2948
5707,Grocery,122.22,28,2667
5708,Shoes,340.96,53,2650
5709,Books,84.74,5,2350
5710,Toys,403.42,13,2298
5711,Beauty,265.42,29,2659
5712,Outdoors,380.04,32,2427
5713,Electronics,204.62,37,2816
5714,Shoes,162.55,43,2862
5715,Beauty,233.44,48,2106
5716,Toys,35.22,8,2109
5717,Music,411.86,68,2941
5718,Home,485.65,75,2672
5719,Baby,442.25,43,2417
5720,Games,109.92,87,2728
5721,Games,103.29,1,2290
5722,Outdoors,94.56,65,2443
5723,Health,214.16,86,2192
5724,Health,362.92,36,2813
5725,Outdoors,380.66,2,2163
5726,Books,402.1,42,2467
5727,Clothing,307.33,64,2935
5728,Clothing,98.3,82,2903
5729,Grocery,58.07,14,2102
5730,Baby,271.08,40,2110
5731,Toys,317.48,80,2179
5732,Clothing,9.69,8,2011
5733,Outdoors,43.36,68,2568
5734,Outdoors,469.35,36,2877
5735,Beauty,308.59,74,2559
5736,Beauty,237.19,54,2286
5737,Computers,12.77,66,2656
5738,Industrial,187.4,30,2736
5739,Games,366.26,80,2826
5740,Music,69.02,23,2274
5741,Garden,436.88,50,2081
5742,Baby,395.54,68,2475
5743,Industrial,357.64,18,2919
5744,Grocery,56.97,62,2797
5745,Baby,169.24,52,2429
5746,Games,179.18,51,2287
5747,Electronics,1.91,13,2301
5748,Computers,170.47,86,2685
5749,Clothing,447.77,48,2548
5750,Outdoors,17.33,47,2543
5751,Clothing,309.73,73,2663
5752,Baby,482.6,55,2004
5753,Beauty,67.01,10,2155
5754,Health,18.94,42,2143
5755,Computers,260.15,38,2087
5756,Games,417.57,64,2180
5757,Kids,486.23,16,2271
5758,Books,135.3,26,2365
5759,Industrial,350.58,80,2437
5760,Home,71.83,52,2810
5761,Sports,446.72,78,2751
5762,Health,82.5,54,2972
5763,Baby,476.07,40,2791
5764,Jewelery,455.12,68,2640
5765,Beauty,354.21,27,2775
5766,Books,459.45,12,2275
5767,Games,469.32,26,2995
5768,Tools,316.62,30,2228
5769,Automotive,51.52,23,2691
5770,Shoes,233.98,33,2560
5771,Kids,69.54,2,2514
5772,Tools,55.32,89,2120
5773,Health,261.99,71,2893
5774,Movies,196.56,81,2481
5775,Grocery,328.92,20,2189
5776,Home,185.99,33,2592
5777,Toys,213.45,14,2144
5778,Baby,229.88,14,2584
5779,Outdoors,302.47,4,2861
5780,Computers,255.41,15,2393
5781,Baby,350.98,28,2291
5782,Toys,140.83,76,2003
5783,Clothing,283.1,46,2721
5784,Beauty,359.21,31,2106
5785,Shoes,291.98,7,2435
5786,Outdoors,86.43,3,2442
5787,Outdoors,92.3,76,2824
5788,Electronics,239.73,1,2514
5789,Health,336.14,35,2479
5790,Clothing,491.97,45,2286
5791,Electronics,385.08,47,2385
5792,Garden,480.82,89,2564
5793,Beauty,50.93,18,2447
5794,Clothing,460.86,58,2930
5795,Kids,294.49,29,2763
5796,Sports,422.86,11,2138
5797,Grocery,143.65,24,2516
5798,Books,282.0,33,2049
5799,Home,311.96,3,2392
5800,Industrial,198.43,34,2318
5801,Baby,80.92,56,2456
5802,Kids,13.02,58,2217
5803,Movies,391.81,7,2648
5804,Electronics,266.09,70,2455
5805,Movies,462.6,76,2093
5806,Grocery,57.75,30,2789
5807,Music,154.27,86,2863
5808,Games,112.26,17,2316
5809,Garden,412.52,55,2620
5810,Tools,21.28,41,2729
5811,Health,58.46,78,2929
5812,Sports,140.23,53,2623
5813,Toys,332.18,61,2725
5814,Electronics,311.44,30,2398
5815,Clothing,420.43,64,2067
5816,Shoes,457.89,57,2493
5817,Shoes,103.32,80,2463
5818,Sports,364.16,34,2482
5819,Grocery,301.73,68,2370
5820,Movies,66.35,80,2551
5821,Games,242.8,28,2008
5822,Tools,162.97,32,2903
5823,Books,451.48,67,2187
5824,Sports,197.36,42,2519
5825,Jewelery,25.08,76,2081
5826,Industrial,488.16,24,2256
5827,Grocery,272.51,49,2447
5828,Home,95.43,65,2583
5829,Toys,114.71,9,2770
5830,Computers,269.09,23,2341
5831,Health,473.27,46,2775
5832,Books,77.15,87,2935
5833,Automotive,29.57,66,2962
5834,Clothing,109.92,22,2572
5835,Sports,330.39,56,2277
5836,Grocery,231.69,33,2802
5837,Computers,499.8,76,2289
5838,Automotive,434.08,66,2267
5839,Clothing,295.36,35,2422
5840,Electronics,252.64,26,2637
5841,Home,363.64,24,2077
5842,Industrial,29.23,22,2154
5843,Games,226.44,76,2159
5844,Games,426.43,35,2152
5845,Books,64.64,49,2184
5846,Movies,152.44,50,2276
5847,Movies,137.48,54,2024
5848,Health,303.92,29,2468
5849,Home,205.66,3,2817
5850,Sports,488.65,25,2254
5851,Outdoors,365.88,10,2128
5852,Sports,299.61,24,2521
5853,Electronics,485.63,38,2428
5854,Garden,303.61,61,2748
5855,Outdoors,393.54,20,2874
5856,Games,117.11,10,2064
5857,Tools,338.83,15,2096
5858,Automotive,130.26,9,2801
5859,Outdoors,298.56,39,2064
5860,Books,368.05,15,2573
5861,Books,330.98,14,2461
5862,Games,346.31,35,2098
5863,Toys,116.46,77,2643
5864,Shoes,449.25,46,2086
5865,Sports,213.04,80,2574
5866,Music,252.09,83,2915
5867,Clothing,61.31,65,2676
5868,Movies,157.84,41,2684
5869,Clothing,100.82,6,2551
5870,Electronics,490.77,48,2795
5871,Movies,312.55,74,2187
5872,Movies,268.06,23,2734
5873,Outdoors,41.15,33,2269
5874,Tools,155.81,25,2774
5875,Shoes,485.05,2,2052
5876,Games,265.75,69,2692
5877,Electronics,362.72,4,2925
5878,Computers,299.15,71,2518
5879,Baby,78.63,82,2008
5880,Clothing,129.33,15,2465
5881,Shoes,217.62,56,2855
5882,Jewelery,242.72,34,2345
5883,Tools,266.2,17,2539
5884,Home,393.95,28,2666
5885,Jewelery,48.62,73,2022
5886,Automotive,35.62,59,2799
5887,Toys,179.51,51,2857
5888,Baby,419.78,80,2517
5889,Clothing,126.52,57,2706
5890,Music,289.77,82,2685
5891,Books,272.93,66,2545
5892,Toys,416.12,54,2475
5893,Tools,426.01,65,2525
5894,Health,479.8,21,2811
5895,Electronics,474.18,82,2162
5896,Movies,453.0,50,2868
5897,Beauty,395.38,56,2002
5898,Tools,331.77,64,2636
5899,Industrial,238.76,74,2851
5900,Kids,488.81,26,2633
5901,Outdoors,399.74,7,2579
5902,Sports,210.98,18,2055
5903,Grocery,484.98,2,2287
5904,Grocery,67.05,28,2393
5905,Electronics,399.56,65,2416
5906,Garden,81.69,54,2453
5907,Tools,334.19,37,2229
5908,Tools,1.48,27,2531
5909,Computers,452.76,64,2160
5910,Baby,299.34,4,2212
5911,Games,472.19,4,2527
5912,Clothing,478.46,22,2853
5913,Industrial,15.7,20,2094
5914,Shoes,28.31,1,2921
5915,Home,358.13,90,2548
5916,Shoes,112.76,16,2362
5917,Kids,37.3,87,2642
5918,Industrial,142.6,39,2361
5919,Movies,448.08,22,2836
5920,Shoes,236.46,47,2002
5921,Movies,333.93,88,2068
5922,Electronics,289.01,74,2317
5923,Health,404.8,20,2462
5924,Outdoors,195.7,63,2377
5925,Movies,257.23,9,2318
5926,Books,32.96,24,2693
5927,Tools,82.24,47,2575
5928,Books,175.29,8,2800
5929,Tools,424.96,23,2784
5930,Electronics,141.28,27,2141
5931,Toys,118.38,15,2668
5932,Clothing,444.21,78,2184
5933,Sports,69.71,46,2357
5934,Clothing,357.77,45,2067
5935,Beauty,375.19,24,2658
5936,Industrial,266.42,3,2111
5937,Toys,133.7,78,2573
5938,Grocery,378.37,82,2785
5939,Books,133.59,16,2853
5940,Music,329.02,62,2212
5941,Beauty,321.69,65,2527
5942,Industrial,2.37,32,2472
5943,Garden,58.64,74,2418
5944,Industrial,343.45,89,2056
5945,Shoes,18.06,55,2718
5946,Health,150.45,36,2900
5947,Garden,227.86,6,2535
5948,Grocery,416.49,76,2736
5949,Clothing,286.89,33,2733
5950,Computers,278.04,6,2757
5951,Industrial,229.15,90,2512
5952,Games,15.78,48,2705
5953,Home,400.41,33,2461
5954,Baby,411.68,49,2817
5955,Health,219.47,26,2994
5956,Baby,229.86,90,2786
5957,Books,152.65,49,2198
5958,Tools,474.6,28,2384
5959,Shoes,439.72,30,2539
5960,Jewelery,496.97,79,2603
5961,Outdoors,453.83,86,2712
5962,Toys,253.87,80,2946
5963,Home,124.6,35,2444
5964,Kids,283.53,69,2781
5965,Toys,355.02,89,2520
5966,Baby,309.87,12,2755
5967,Health,426.14,83,2955
5968,Books,226.65,46,2272
5969,Sports,184.77,20,2490
5970,Health,357.56,40,2846
5971,Health,160.49,44,2926
5972,Industrial,455.34,45,2031
5973,Shoes,486.47,4,2052
5974,Electronics,176.48,22,2118
5975,Music,487.12,16,2080
5976,Grocery,361.16,21,2645
5977,Shoes,46.65,14,2706
5978,Clothing,252.49,23,2923
5979,Automotive,444.9,3,2828
5980,Toys,350.36,76,2879
5981,Baby,145.89,52,2970
5982,Outdoors,227.86,47,2931
5983,Toys,398.79,69,2239
5984,Toys,33.85,24,2200
5985,Computers,55.02,61,2911
5986,Computers,116.32,24,2713
5987,Beauty,228.76,67,2477
5988,Home,161.12,31,2502
5989,Outdoors,29.86,6,2476
5990,Jewelery,195.62,50,2354
5991,Outdoors,306.65,24,2313
5992,Automotive,458.02,4,2237
5993,Grocery,302.85,13,2134
5994,Computers,487.38,1,2075
5995,Shoes,370.31,22,2628
5996,Computers,252.69,4,2799
5997,Industrial,306.59,68,2676
5998,Electronics,185.86,72,2760
5999,Games,388.59,49,2244
6000,Jewelery,36.86,14,2879

id,tipo,precio,intervalo pago,propiedad
6001,Kids,474.5,41,4412
6002,Industrial,478.7,11,4847
6003,Automotive,268.47,74,4936
6004,Electronics,452.3,76,4436
6005,Shoes,105.22,59,4338
6006,Kids,192.29,48,4860
6007,Garden,224.83,43,4954
6008,Electronics,30.13,26,4966
6009,Health,398.17,36,4437
6010,Sports,4.3,46,4207
6011,Books,9.34,9,4648
6012,Clothing,30.23,65,4275
6013,Clothing,189.75,6,4891
6014,Outdoors,32.61,31,4524
6015,Jewelery,330.99,76,4508
6016,Music,88.96,6,4765
6017,Books,195.56,63,4326
6018,Jewelery,270.06,41,4354
6019,Outdoors,357.67,82,4133
6020,Automotive,491.25,55,4219
6021,Tools,166.1,40,4133
6022,Home,70.89,42,4037
6023,Computers,171.89,1,4613
6024,Toys,231.64,90,4591
6025,Garden,378.36,75,4789
6026,Toys,116.46,66,4180
6027,Computers,430.3,15,4949
6028,Sports,360.25,59,4550
6029,Music,460.53,33,4779
6030,Garden,302.1,54,4870
6031,Beauty,293.22,9,4224
6032,Industrial,495.74,63,4071
6033,Books,88.22,82,4773
6034,Books,37.92,85,4322
6035,Shoes,12.79,20,4833
6036,Health,413.72,51,4798
6037,Beauty,394.75,44,4467
6038,Shoes,87.78,63,4753
6039,Clothing,176.3,71,4720
6040,Movies,72.28,78,4569
6041,Home,454.02,18,4653
6042,Industrial,273.78,65,4123
6043,Tools,166.22,89,4679
6044,Games,125.14,49,4839
6045,Books,6.89,30,4883
6046,Baby,176.16,6,4997
6047,Books,81.38,9,4118
6048,Grocery,252.55,61,4037
6049,Books,201.92,45,4241
6050,Sports,368.23,27,4938
6051,Books,175.4,15,4490
6052,Grocery,369.07,86,4056
6053,Industrial,459.09,35,4238
6054,Shoes,319.42,53,4484
6055,Beauty,349.41,11,4978
6056,Music,497.84,53,4672
6057,Industrial,256.4,3,4808
6058,Movies,57.45,66,4706
6059,Clothing,291.59,75,4736
6060,Outdoors,64.5,39,4048
6061,Beauty,109.82,84,4315
6062,Health,38.66,26,4661
6063,Grocery,489.43,62,4498
6064,Toys,356.96,70,4599
6065,Outdoors,56.52,1,4800
6066,Movies,432.74,23,4728
6067,Electronics,92.44,31,4179
6068,Movies,57.0,65,4005
6069,Industrial,352.34,17,4307
6070,Industrial,289.41,75,4987
6071,Electronics,418.63,23,4667
6072,Outdoors,163.54,46,4862
6073,Industrial,22.01,57,4952
6074,Toys,71.03,64,4220
6075,Home,497.84,11,4180
6076,Outdoors,55.33,11,4081
6077,Grocery,439.62,82,4369
6078,Industrial,233.87,10,4215
6079,Industrial,450.97,85,4418
6080,Outdoors,497.92,52,4757
6081,Garden,179.29,87,4248
6082,Sports,20.13,58,4998
6083,Movies,499.51,2,4538
6084,Clothing,400.73,27,4921
6085,Home,218.1,25,4009
6086,Automotive,451.78,49,4102
6087,Sports,98.06,68,4734
6088,Automotive,80.8,10,4031
6089,Movies,198.44,4,4385
6090,Garden,226.64,90,4497
6091,Tools,336.97,60,4812
6092,Kids,58.24,51,4051
6093,Music,18.57,84,4048
6094,Movies,150.37,61,4537
6095,Shoes,403.87,83,4755
6096,Home,258.17,35,4680
6097,Health,272.49,2,4754
6098,Computers,110.96,87,4340
6099,Industrial,376.62,80,4345
6100,Toys,466.06,40,4025
6101,Electronics,29.73,6,4150
6102,Sports,326.31,56,4459
6103,Shoes,191.6,78,4496
6104,Automotive,346.13,2,4737
6105,Games,489.09,22,4494
6106,Home,178.0,25,4667
6107,Garden,322.88,82,4186
6108,Clothing,304.41,46,4114
