id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
3767,2,621.02,252.4,64,2018-05-12,0,--bsavillav
3768,3,502.26,295.4,15,2019-03-04,0,--tbaudreykr
3769,18,325.85,62.8,81,2019-08-12,1,--nparkinsonph
3770,13,207.95,329.1,28,2019-04-05,1,--nalexandrescuho
3771,11,932.15,488.2,63,2019-01-08,1,--mtakos19
3772,16,234.82,448.2,98,2020-03-31,1,--ckingswold5p
3773,12,383.9,460.6,40,2017-12-08,1,--jaleksicro
3774,1,97.35,292.2,17,2020-04-24,1,--apeardech
3775,12,417.85,183.1,38,2018-12-30,1,--aadawayql
3776,19,707.87,189.5,74,2018-08-23,0,--dconninghamky
3777,1,956.58,231.3,90,2018-05-31,1,--drosp3
3778,16,950.11,245.8,7,2018-06-07,0,--sfergysonao
3779,3,431.89,79.4,2,2019-04-15,0,--utryeeq
3780,12,374.18,239.1,89,2018-10-25,1,--tdemendoza8
3781,7,375.57,240.7,86,2018-11-05,1,--askakunasor
3782,19,342.33,321.1,22,2020-04-03,1,--rbillin6m
3783,12,109.72,153.0,25,2020-01-10,1,--scrowchh8
3784,8,68.52,192.8,3,2019-02-08,1,--dhavileax
3785,7,992.54,301.9,14,2019-06-18,0,--mtakos19
3786,14,804.76,84.1,36,2019-02-15,1,--hsykorabe
3787,2,950.65,243.2,29,2018-10-20,0,--alackmann8k
3788,3,670.25,51.4,77,2018-08-09,1,--pmolloya8
3789,20,62.75,490.2,16,2019-05-05,1,--snowill4h
3790,19,61.75,31.2,75,2017-10-08,1,--ggaffneyap
3791,11,825.38,146.2,31,2020-01-18,1,--cchatterisjp
3792,15,734.07,462.7,46,2019-11-16,0,--ebedsonrp
3793,7,414.11,408.3,69,2019-07-17,1,--rmityashevpq
3794,10,302.65,379.6,48,2017-09-03,0,--atorettagd
3795,12,872.32,254.2,50,2018-07-21,0,--tbalderston2n
3796,14,854.61,403.2,51,2019-02-09,1,--fparnabyjc
3797,18,543.99,477.7,77,2017-12-26,0,--trivallantk0
3798,19,508.32,428.5,20,2018-07-21,0,--tmccoughanl4
3799,1,947.98,67.6,76,2017-11-22,0,--bwolters7l
3800,11,27.81,205.6,28,2017-12-10,0,--twooddissenu
3801,7,312.82,367.7,25,2018-04-12,0,--pbingee
3802,14,764.84,414.1,60,2019-07-08,1,--hwinterdi
3803,14,230.94,426.6,6,2018-08-11,1,--dbynehu
3804,4,855.09,485.5,42,2018-02-15,0,--cobeneyqy
3805,3,955.24,220.9,53,2020-05-10,0,--cloudwellpk
3806,1,406.89,299.2,74,2018-01-01,1,--msmiz9e
3807,17,754.3,226.8,58,2020-02-12,1,--leadmead60
3808,11,671.86,53.7,85,2019-08-25,0,--ncrasswellfz
3809,3,779.77,318.3,49,2019-07-26,1,--sfergysonao
3810,16,470.95,372.3,74,2019-07-15,0,--dwillcocks6j
3811,16,931.15,405.3,89,2017-11-10,0,--cbrandenburgrn
3812,17,11.88,161.6,78,2018-07-18,1,--fdanelet30
3813,11,746.8,377.6,42,2019-06-16,1,--dpennuzzi6i
3814,5,387.68,299.6,51,2019-01-25,0,--tfatscher66
3815,4,638.93,91.8,9,2018-01-17,0,--cgurnerr1
3816,7,105.64,128.7,70,2019-04-11,0,--gkennedydr
3817,18,598.95,154.1,97,2017-08-12,0,--jlowisl8
3818,1,335.2,310.4,31,2020-05-13,1,--gfinlanmp
3819,3,665.3,324.9,12,2018-04-16,1,--kcristofolr5
3820,19,889.89,32.6,20,2018-06-06,0,--syashunin2f
3821,10,97.13,67.2,12,2018-09-14,1,--afooterbf
3822,2,885.3,96.5,28,2019-08-24,1,--kpesekoc
3823,20,43.27,344.8,27,2018-07-21,0,--eauchterlonym0
3824,1,725.13,35.7,10,2019-04-08,1,--shundeyj
3825,20,817.2,399.9,2,2019-01-02,1,--jlovemorehj
3826,16,408.88,237.3,44,2018-03-09,0,--ssnowballqv
3827,7,418.81,180.5,44,2018-10-03,0,--rhawthorn17
3828,19,235.25,408.8,20,2020-05-10,0,--nmcasgill4d
3829,3,88.83,470.9,49,2019-09-26,0,--btwinbornek2
3830,11,568.11,43.6,54,2017-09-17,1,--kmerryweatherct
3831,16,638.19,330.8,6,2017-09-08,0,--schestnuttmu
3832,16,534.28,24.3,39,2019-02-14,0,--pslyneog
3833,1,553.46,371.1,86,2020-02-08,0,--lpandeyil
3834,5,55.12,335.1,23,2019-12-16,1,--parrandalel1
3835,20,310.58,480.7,35,2017-08-02,1,--cwyllcock14
3836,19,557.13,233.4,59,2017-08-03,0,--hbemlottbw
3837,7,103.42,259.0,10,2017-08-31,0,--jannattrd
3838,16,769.23,387.5,50,2020-02-10,1,--hclewesrh
3839,13,190.68,485.4,73,2018-08-15,1,--kthirlwellbp
3840,8,744.2,49.4,3,2018-07-11,0,--dbramham2o
3841,4,771.13,120.0,7,2018-12-08,1,--cvasilischev10
3842,8,229.44,198.5,7,2019-05-05,0,--ggaffneyap
3843,8,347.21,433.9,78,2018-10-02,0,--hwetherill38
3844,2,476.93,216.2,70,2018-10-19,1,--motson7e
3845,18,196.49,308.9,37,2019-05-01,1,--gmedcalfbb
3846,14,633.29,279.4,11,2017-12-29,1,--amacpaden5c
3847,4,670.73,236.2,96,2018-12-27,0,--adonlonmo
3848,18,515.47,182.5,91,2017-11-08,1,--mdutteridgene
3849,12,913.47,389.7,30,2018-10-17,0,--afooterbf
3850,8,536.46,50.5,11,2019-04-14,0,--sheadey2w
3851,12,171.87,403.8,48,2018-03-30,1,--gkennedydr
3852,5,764.78,470.4,97,2018-12-28,1,--lchieneq8
3853,17,428.93,82.3,43,2019-03-24,0,--bivanshintsevk6
3854,13,370.01,461.8,89,2018-05-19,1,--flightwing93
3855,13,454.74,427.2,75,2019-10-26,0,--rberkab5
3856,13,375.18,206.4,24,2018-09-19,0,--rsedgwickly
3857,3,214.27,416.0,81,2018-01-06,0,--bblazabg
3858,11,427.05,56.9,10,2018-02-18,1,--ringreel
3859,14,593.53,234.9,36,2019-07-08,0,--msollonib
3860,16,663.2,247.1,4,2018-09-25,0,--bcrameqf
3861,4,427.05,136.3,39,2018-09-04,1,--iventura8p
3862,2,524.23,45.1,31,2019-03-03,1,--ghandasided3
3863,17,537.35,263.0,71,2019-11-11,1,--skohrt9j
3864,2,889.54,85.3,95,2019-05-27,0,--ahatherleighjv
3865,15,519.52,87.0,59,2018-01-12,1,--olampert76
3866,13,126.97,410.9,67,2019-07-01,0,--bkeinratab
3867,16,904.97,368.1,67,2017-12-30,0,--cfitzharris9m
3868,3,163.24,199.7,46,2018-04-11,1,--ckubczakhp
3869,12,590.51,300.9,45,2018-01-05,0,--jaleksicro
3870,6,501.62,161.9,83,2017-08-23,1,--tvasiljevicmn
3871,18,533.07,166.9,47,2019-09-25,1,--jcolin9l
3872,18,698.02,185.7,25,2018-12-25,1,--adiantoniopa
3873,6,910.61,219.7,49,2019-04-20,0,--glotheringtonmx
3874,19,374.74,149.2,80,2018-06-17,0,--atunderop
3875,9,388.69,143.9,89,2018-04-04,1,--mcoadeqq
3876,15,947.18,223.2,44,2018-08-12,1,--santowski2z
3877,15,564.46,134.3,88,2017-08-21,0,--pslyneog
3878,18,751.46,114.7,40,2018-02-27,1,--dmayerso9
3879,3,23.09,282.7,46,2019-09-11,0,--ashannonga
3880,4,211.98,98.1,81,2019-08-17,1,--rthewlisqp
3881,7,866.75,305.7,28,2019-08-17,0,--kgittinsni
3882,20,936.23,235.6,66,2017-11-14,1,--rhymanslp
3883,14,520.91,292.4,2,2017-11-12,1,--pberkelybm
3884,3,333.42,187.4,3,2017-12-30,1,--twooddissenu
3885,9,83.18,499.4,36,2017-09-05,0,--mmccoskerff
3886,5,680.65,483.7,95,2017-11-24,1,--cfitzharris9m
3887,2,794.75,129.4,87,2020-03-03,1,--fodohertyhb
3888,9,542.51,253.5,44,2018-02-05,0,--ghalshawjx
3889,2,160.36,364.5,43,2019-04-17,1,--warmellnk
3890,3,542.79,18.6,85,2018-04-30,0,--btwinbornek2
3891,12,538.3,194.5,43,2020-02-18,0,--lwhitworthps
3892,4,265.52,391.3,42,2019-03-26,0,--kburtt6z
3893,14,271.62,491.9,73,2018-11-09,1,--gscahillad
3894,17,313.3,199.6,81,2020-04-17,1,--mdundendale5b
3895,6,539.84,101.6,23,2018-01-13,1,--tscorah5z
3896,4,192.02,169.6,96,2019-06-14,1,--aoshevlin4x
3897,3,298.27,101.8,1,2018-10-16,0,--nparkinsonph
3898,7,452.91,449.9,63,2017-10-20,0,--llethbyf0
3899,20,482.23,135.1,30,2019-06-22,0,--jbewsey1
3900,20,261.27,233.2,46,2019-12-05,1,--pslyneog
3901,15,369.68,304.6,77,2018-03-23,0,--mpinshonak
3902,11,296.83,494.6,96,2019-08-22,0,--cegdalcl
3903,1,264.39,231.1,61,2020-01-14,1,--gjelley98
3904,19,472.45,341.9,90,2018-04-15,0,--yiashvilio1
3905,4,631.87,63.8,92,2019-12-26,0,--gnorrien3
3906,20,959.79,85.5,61,2018-08-03,0,--vgirdlestone41
3907,18,117.19,471.6,37,2019-03-19,1,--hagneaug1
3908,1,542.61,60.7,16,2020-02-17,0,--ffoskenke
3909,5,475.22,312.8,43,2019-09-08,0,--ftrillown5
3910,7,926.56,414.3,58,2017-09-04,0,--bhawyesm8
3911,3,68.99,260.3,88,2018-10-25,0,--hhowellaf
3912,14,40.0,414.3,71,2019-03-04,0,--sconneely9n
3913,20,346.29,96.2,83,2019-01-18,0,--mswanborrowfp
3914,20,888.8,417.4,60,2017-09-29,1,--bthacker57
3915,4,631.32,258.3,26,2019-04-25,1,--ledworthyeon
3916,1,666.37,162.4,98,2019-07-28,1,--zrivittjb
3917,6,420.85,367.0,79,2018-05-31,1,--reilhermanni0
3918,16,959.46,159.9,71,2018-02-18,1,--plemonnier8a
3919,1,28.07,371.0,69,2020-03-08,0,--ajackett5o
3920,4,941.06,77.4,72,2019-05-21,1,--sricharson95
3921,6,164.6,156.7,6,2018-04-14,1,--bhacker8y
3922,20,665.84,458.9,67,2018-02-25,1,--ndeknevetm3
3923,4,964.88,343.6,55,2017-11-22,0,--bblazabg
3924,7,668.17,31.6,0,2018-02-28,0,--bbridgensef
3925,13,131.08,201.2,67,2018-05-28,1,--lpandeyil
3926,2,31.76,384.3,79,2019-02-09,0,--asimonsenoo
3927,13,577.53,456.8,2,2018-09-04,1,--ddavidovitsbs
3928,9,950.42,135.2,62,2018-04-05,1,--mferiepx
3929,5,745.73,292.6,56,2018-06-04,1,--fmayburyfa
3930,8,334.76,101.1,11,2017-12-28,1,--mjephsonbr
3931,17,464.92,358.5,97,2019-07-17,0,--lropek3
3932,3,221.69,261.9,30,2019-08-02,1,--enozzoliniing
3933,6,271.27,422.2,55,2019-09-05,1,--wpennrington5d
3934,13,188.37,327.1,40,2018-12-08,0,--akermannes4s
3935,13,567.16,472.4,47,2018-12-02,1,--gmooney50
3936,9,527.5,74.2,92,2017-11-28,0,--enardrup3w
3937,17,595.61,407.1,43,2018-01-10,0,--tcasford58
3938,6,511.67,424.9,2,2019-09-30,0,--lchieneq8
3939,9,600.47,164.5,31,2019-06-03,1,--jaleksicro
3940,17,465.69,226.9,55,2020-04-20,0,--rduggonq0
3941,8,657.03,452.5,37,2019-10-16,1,--pmolloya8
3942,13,427.21,327.9,10,2018-03-09,1,--emckirdyau
3943,19,538.18,290.4,32,2017-12-07,0,--bhawyesm8
3944,19,204.57,189.3,52,2019-12-27,0,--glotheringtonmx
3945,19,244.77,257.6,86,2019-01-19,0,--kabbitt2t
3946,2,895.32,383.6,100,2018-03-28,0,--abeamond37
3947,9,412.91,218.0,44,2019-12-17,1,--jjoinsonm4
3948,15,555.18,436.9,47,2019-09-23,1,--lwhitworthps
3949,9,385.9,171.8,100,2019-11-07,0,--mkesteniy
3950,5,954.71,252.0,80,2019-10-10,1,--lmercik31
3951,16,572.61,33.9,66,2018-06-29,0,--ybaudonecy
3952,15,595.37,287.4,38,2018-03-30,1,--sdunbobinl
3953,2,341.68,85.2,22,2020-05-16,1,--tgresteqb
3954,15,67.61,346.1,62,2017-12-28,1,--mmorfordgw
3955,19,418.8,316.6,48,2018-05-03,1,--adurn9b
3956,12,622.3,260.4,72,2017-08-10,1,--darkleymf
3957,13,985.32,258.7,80,2017-11-18,0,--walthropeu
3958,4,975.2,404.7,47,2017-12-24,1,--bkeinratab
3959,3,174.7,474.4,27,2020-05-01,0,--kchampeiv
3960,19,787.05,375.6,85,2018-12-20,0,--mmachostiefr
3961,13,175.67,46.8,95,2018-10-05,0,--bivanshintsevk6
3962,19,70.42,447.4,1,2019-06-15,0,--jdoohey51
3963,7,363.65,122.2,70,2020-04-19,0,--sburycc
3964,15,511.1,325.7,97,2018-01-21,0,--nlarchiere8d
3965,15,51.22,302.3,100,2019-11-07,1,--shundeyj
3966,6,352.66,327.3,74,2017-11-24,1,--kboffey5s
3967,18,899.28,51.2,20,2019-10-22,0,--pgiffenmq
3968,7,460.76,88.5,65,2019-10-19,0,--ckubczakhp
3969,13,150.44,449.5,49,2018-05-13,0,--fvictoriahl
3970,20,106.39,203.3,21,2019-07-27,0,--bhartly62
3971,20,118.43,44.2,85,2018-12-04,0,--stitterellgb
3972,18,81.79,253.0,64,2020-05-14,1,--aguppynx
3973,12,241.18,10.7,16,2018-03-08,0,--hsongust6g
3974,4,497.76,400.5,97,2018-05-25,0,--fharrowsmith4v
3975,14,705.65,185.5,25,2019-11-17,1,--sschubart16
3976,18,417.27,258.5,7,2019-11-15,0,--tsmithsonip
3977,14,926.37,110.8,55,2019-07-20,1,--ckertonlm
3978,6,585.76,417.7,38,2018-02-21,0,--msmewinko
3979,14,909.96,146.2,13,2018-05-05,1,--mdannatte5
3980,18,42.5,368.3,54,2017-11-10,1,--jcheccuzzig
3981,8,590.05,118.4,20,2020-01-08,1,--hcoulthurstfg
3982,14,296.7,466.2,99,2018-10-10,0,--wmathew3n
3983,5,502.92,318.1,97,2020-04-15,1,--cdurningdh
3984,7,593.21,317.0,2,2019-11-28,1,--bfuentept
3985,14,46.95,165.7,93,2018-05-27,1,--carundaleob
3986,4,864.01,190.3,96,2017-09-01,1,--ltresvinapv
3987,5,357.71,207.6,56,2018-09-05,1,--mgennrich27
3988,6,926.53,494.6,57,2019-11-26,1,--mmerrgen3k
3989,14,520.69,280.5,9,2019-07-19,1,--obrimm9q
3990,9,285.12,458.2,14,2020-01-29,1,--gnorrien3
3991,5,491.43,79.2,85,2017-12-05,1,--ptaks4t
3992,18,241.46,425.5,14,2019-08-19,0,--acallfjf
3993,3,268.65,189.8,26,2020-01-03,0,--lyokelbv
3994,17,22.03,487.1,35,2018-01-21,1,--ndudenie9o
3995,4,910.53,351.3,52,2019-01-28,0,--gbiaggettiio
3996,14,729.44,375.6,48,2019-04-18,1,--jcanadasfq
3997,8,168.67,122.6,15,2018-07-04,0,--adoddemeadeae
3998,16,688.17,66.1,94,2017-09-11,0,--ldryburgh4
3999,7,226.87,370.1,49,2020-03-06,1,--kdeldelloey
4000,15,434.53,276.8,100,2019-01-11,0,--warmellnk

id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
4001,5,199.1,360.0,31,2019-10-29,0,--enardrup3w
4002,9,800.17,164.9,38,2018-09-17,1,--mocannankq
4003,15,891.26,417.7,56,2020-04-05,1,--lgilleasegz
4004,15,690.77,47.3,78,2019-08-03,1,--dsantrykb
4005,3,177.83,116.0,71,2018-06-03,1,--abuddellc4
4006,8,243.01,396.1,38,2019-10-09,1,--kseydlitzhz
4007,5,943.71,306.2,69,2018-05-03,1,--bgilbert3r
4008,3,627.46,197.4,51,2018-02-12,1,--kpesekoc
4009,8,585.88,448.0,30,2019-11-07,0,--jbaalham7j
4010,14,26.97,239.2,52,2018-01-03,1,--gpavett7u
4011,18,391.25,225.5,32,2019-01-18,0,--jdowryn4
4012,14,867.27,258.3,93,2017-12-29,1,--edickeyfo
4013,18,666.65,33.6,60,2018-08-25,0,--cdrewryed
4014,16,518.55,67.0,62,2018-04-01,1,--gkennedydr
4015,18,467.3,274.6,25,2018-12-02,1,--atorettagd
4016,18,970.13,423.7,83,2018-06-17,1,--dboxhillcn
4017,16,903.88,440.3,63,2019-12-10,1,--tnultykf
4018,19,652.49,131.5,72,2019-02-18,1,--rbubeer4y
4019,12,692.12,235.3,28,2018-09-07,1,--bdeeganhx
4020,2,146.02,456.9,9,2019-03-25,0,--acopelandes
4021,5,139.8,297.9,24,2019-03-04,0,--agreest3s
4022,19,685.79,430.8,45,2019-09-05,1,--sdunbobinl
4023,9,440.37,66.2,88,2018-07-06,1,--sgrigorianp8
4024,12,389.48,349.5,36,2017-08-20,1,--gclevelandln
4025,20,541.32,478.4,54,2018-02-13,0,--hgethingsr3
4026,20,462.48,401.0,33,2019-08-02,1,--lreadwinht
4027,4,707.86,272.8,95,2017-12-07,1,--agreest3s
4028,14,579.04,376.9,77,2018-07-09,1,--jstarmontmc
4029,6,665.93,243.6,43,2017-11-27,1,--cliebg8
4030,19,75.48,66.8,13,2019-03-29,1,--brimbaultqs
4031,3,211.74,463.8,11,2018-02-19,1,--pwyllisd6
4032,15,629.74,165.9,55,2019-05-23,0,--esendallja
4033,20,162.2,166.1,26,2018-10-03,0,--syashunin2f
4034,16,622.33,427.0,26,2018-06-17,0,--cboudlv
4035,1,127.23,34.7,17,2017-08-19,0,--nbedleew
4036,19,819.65,266.3,76,2018-07-01,0,--jpatty9i
4037,10,984.85,173.2,44,2019-01-12,0,--nyerbornb6
4038,11,328.63,189.6,33,2017-09-23,0,--fgonnet8q
4039,3,828.68,282.2,86,2020-05-11,0,--lkilborn4u
4040,18,780.17,113.3,95,2019-03-31,0,--svenessld
4041,8,285.31,183.6,98,2020-05-07,1,--enardrup3w
4042,3,894.58,220.1,29,2020-01-02,0,--mgairkl
4043,7,409.72,215.6,31,2017-10-16,1,--adescroixat
4044,18,586.48,40.2,72,2018-11-30,1,--kbillingslyez
4045,8,153.01,162.3,27,2019-11-18,0,--aarman86
4046,15,235.37,153.4,27,2017-09-08,1,--mstrettlei6
4047,12,222.64,480.2,38,2018-03-01,1,--agregorattije
4048,1,850.89,453.9,68,2018-01-24,1,--gjustis8t
4049,16,428.04,202.5,65,2019-03-29,0,--jgavanz
4050,19,205.82,326.3,89,2017-10-26,1,--mbattillcx
4051,5,856.13,275.2,80,2018-02-02,0,--gpavett7u
4052,12,113.12,166.4,100,2018-03-20,1,--mhenner64
4053,19,863.65,393.5,28,2018-05-21,0,--ncrasswellfz
4054,8,529.1,485.8,58,2018-12-26,1,--mchattenrk
4055,7,634.11,184.7,13,2019-04-08,1,--pastupenas6h
4056,13,277.6,353.1,34,2018-01-02,1,--blabrohi
4057,16,906.07,13.6,77,2018-02-01,1,--gpetettaj
4058,11,222.04,157.6,51,2018-03-05,1,--jlembke43
4059,10,389.28,499.4,71,2019-08-02,1,--sschubart16
4060,15,17.87,140.9,27,2018-02-06,0,--ablestpo
4061,1,330.64,173.9,65,2019-04-02,1,--lmatyushonoknh
4062,17,133.96,85.2,85,2018-09-04,1,--agreest3s
4063,3,299.27,411.9,46,2018-09-02,1,--amacpaden5c
4064,11,353.97,287.5,48,2020-04-15,1,--achell7a
4065,15,191.34,299.1,40,2017-12-23,1,--esendallja
4066,14,660.45,222.0,61,2019-12-24,1,--svasilenko1d
4067,19,220.94,205.7,57,2019-03-29,1,--ajeannaudl2
4068,2,811.66,415.9,39,2020-01-19,0,--rcleoburydp
4069,13,974.58,379.2,29,2020-05-18,0,--dfattorinigy
4070,3,235.11,358.1,5,2019-07-01,1,--mtoffanocj
4071,5,644.87,447.4,7,2019-04-28,1,--bpheasant3o
4072,12,416.76,159.2,54,2020-02-02,0,--ainglestong4
4073,20,771.04,382.2,73,2018-11-15,0,--glotheringtonmx
4074,3,424.21,411.2,38,2018-01-30,0,--gmcgarahandg
4075,7,801.27,288.7,65,2018-10-17,0,--hhitchens4a
4076,15,36.49,84.3,91,2019-10-28,1,--bwillisonot
4077,4,890.84,94.0,92,2018-11-10,0,--fjiranf
4078,6,340.0,80.0,53,2020-04-20,1,--adoddemeadeae
4079,3,567.15,68.8,28,2019-05-10,1,--fdanelet30
4080,12,96.01,101.9,85,2019-03-17,1,--lcregganq9
4081,13,498.39,170.7,39,2017-10-31,0,--ebattramcb
4082,4,597.04,287.5,24,2019-10-06,1,--mstrettlei6
4083,8,738.44,457.0,11,2019-07-22,1,--fdallicotta6
4084,3,653.17,210.1,18,2018-04-14,0,--lkilborn4u
4085,8,761.45,473.1,80,2019-11-04,0,--ffoskenke
4086,20,957.51,157.6,29,2020-02-03,0,--cdrewryed
4087,16,847.99,460.3,4,2019-01-29,1,--kopdenorths
4088,9,463.04,358.0,74,2020-02-19,1,--mathersmith3z
4089,20,283.43,106.7,10,2019-01-11,0,--svenessld
4090,9,913.53,36.8,42,2018-05-23,0,--sconneely9n
4091,7,371.55,395.1,22,2018-06-02,0,--bcrameqf
4092,7,603.09,420.1,87,2018-03-28,1,--kgoodramj0
4093,20,932.85,432.1,18,2018-07-28,0,--kgoodramj0
4094,12,329.08,180.3,50,2019-10-27,1,--tgresteqb
4095,14,50.45,192.6,0,2018-02-21,1,--rdeschlein6s
4096,14,323.14,111.7,10,2018-05-29,1,--bmcterrellyh
4097,9,653.94,37.9,90,2019-10-03,0,--jbaalham7j
4098,6,492.4,96.9,68,2018-03-29,1,--mtomich2b
4099,14,439.66,472.1,78,2019-01-01,1,--blindberge2
4100,3,598.99,188.2,42,2020-05-06,1,--gnorrien3
4101,14,166.95,272.1,72,2019-12-04,1,--hjoncicpd
4102,10,69.43,184.8,22,2019-03-07,1,--cboudlv
4103,20,163.92,489.7,29,2018-05-10,0,--hkremero3
4104,3,468.72,178.9,88,2018-05-01,0,--wsaphinov
4105,14,57.89,25.8,70,2017-10-08,1,--wgorek1
4106,1,286.34,334.0,36,2019-09-29,1,--dbynehu
4107,4,147.08,93.9,46,2018-09-01,1,--edevita47
4108,5,192.18,119.2,24,2018-04-01,0,--hhowellaf
4109,20,530.01,469.4,78,2020-03-29,1,--claced8
4110,18,796.18,475.6,12,2018-12-23,1,--eauchterlonym0
4111,9,547.1,388.2,40,2018-03-05,1,--pmaryet2q
4112,6,192.06,246.9,85,2017-09-13,1,--hyoutheadgh
4113,6,887.67,167.3,82,2018-06-21,0,--tsobeyiq
4114,11,11.08,209.1,31,2019-10-17,0,--ebedding2u
4115,2,838.92,403.9,14,2019-04-02,1,--kgiacobo4e
4116,9,393.37,214.6,0,2017-10-06,0,--acopelandes
4117,4,933.87,405.5,65,2019-01-10,1,--jpedrolfs
4118,17,442.04,194.1,59,2017-08-28,0,--dsamweyesc6
4119,5,677.65,330.7,5,2017-11-05,0,--cjubb9
4120,18,17.71,213.1,86,2020-01-31,0,--mtoffanocj
4121,16,725.85,29.7,8,2020-03-22,1,--grickwood5a
4122,9,784.25,228.0,29,2019-08-08,0,--dpennuzzi6i
4123,7,318.93,236.9,92,2019-09-06,0,--aguppynx
4124,16,64.82,206.8,54,2019-05-28,0,--nbramwich89
4125,1,976.46,168.4,9,2019-05-13,0,--ggeakeev
4126,13,311.3,252.7,56,2020-02-01,0,--gpinockgs
4127,9,855.51,162.8,11,2019-07-20,1,--sconneely9n
4128,9,38.2,117.6,71,2018-08-12,0,--arommei3
4129,2,869.46,15.8,40,2020-02-26,0,--charden8f
4130,15,471.84,290.7,56,2019-02-22,1,--hwetherill38
4131,7,840.15,110.9,86,2018-06-10,0,--ayorkby
4132,11,295.09,314.7,14,2018-02-23,1,--rdennistonf8
4133,9,457.9,371.2,0,2018-01-03,1,--gbeltmk
4134,20,429.59,459.9,85,2018-10-23,0,--dnanniniqi
4135,16,917.24,97.5,34,2019-11-08,0,--nsongestaw
4136,19,305.99,408.8,85,2018-10-06,0,--bwildsmithcv
4137,4,645.34,420.8,86,2018-07-01,1,--bsavillav
4138,17,727.78,479.3,12,2020-05-14,1,--brathbourneu
4139,7,707.19,207.3,64,2018-10-12,0,--cegdalcl
4140,9,549.87,213.0,24,2018-09-10,1,--isibillee6
4141,16,455.12,145.0,27,2019-01-29,1,--rsearightia
4142,7,108.81,376.6,99,2020-04-07,0,--tbaudreykr
4143,18,131.04,269.6,68,2019-11-25,0,--jedkinslb
4144,4,831.03,148.5,60,2019-12-19,0,--gmanser3c
4145,11,63.84,391.2,90,2017-09-21,1,--tbows9p
4146,13,274.35,197.5,97,2017-09-23,1,--alampelq
4147,2,459.9,410.6,15,2018-07-26,1,--whanwrightme
4148,18,122.71,145.1,77,2018-08-14,0,--amitroshinov1i
4149,5,381.84,241.6,88,2019-12-06,0,--dsaunderson46
4150,20,668.34,288.3,98,2018-06-28,0,--scaslettfx
4151,20,903.78,250.0,69,2019-06-09,0,--apuleque39
4152,15,548.83,276.5,31,2019-08-23,1,--kgarraway2h
4153,11,903.02,12.2,20,2019-04-03,1,--rpogosiankw
4154,18,519.36,409.0,96,2019-05-19,0,--lsinclairqd
4155,8,457.2,141.7,100,2019-02-03,1,--tspurnier2l
4156,15,779.36,461.3,61,2019-02-18,1,--hmarchingtonq4
4157,17,575.18,80.5,53,2019-02-25,1,--nethridgeg0
4158,16,379.44,181.2,89,2018-11-19,0,--ddavidovitsbs
4159,3,537.28,298.4,79,2018-09-20,1,--dlangwade3f
4160,12,870.38,292.3,70,2019-12-26,0,--wgrundonej
4161,13,420.71,494.8,75,2019-08-09,0,--dlosbiep9
4162,15,123.14,297.6,39,2020-01-14,1,--wargerls
4163,13,279.92,47.8,35,2019-05-27,0,--aguppynx
4164,18,56.38,276.1,14,2018-08-29,0,--vwickenfw
4165,15,438.95,243.5,5,2017-08-29,0,--rmillmored7
4166,11,472.36,245.6,54,2020-05-13,1,--ckener2v
4167,2,335.21,86.8,84,2018-01-21,0,--wgorek1
4168,13,550.6,294.5,63,2019-01-12,0,--idenizet5g
4169,19,170.36,45.2,40,2019-05-18,0,--kgrabham18
4170,3,703.74,144.1,62,2019-02-24,1,--olampert76
4171,18,971.6,248.3,43,2018-10-24,0,--cboudlv
4172,6,452.91,274.1,33,2019-01-11,0,--glickorishh2
4173,4,737.38,183.4,23,2017-09-26,1,--jpatty9i
4174,6,624.97,375.3,73,2017-11-22,0,--dmayerso9
4175,15,715.76,111.3,64,2019-12-30,0,--kchampeiv
4176,6,604.86,411.3,56,2018-08-19,1,--adonlonmo
4177,8,965.83,281.8,23,2018-04-03,1,--arenakgx
4178,4,261.51,386.2,40,2019-11-17,1,--lbutertonfh
4179,7,638.03,372.3,64,2019-11-11,0,--jdowryn4
4180,20,677.3,250.1,15,2017-08-16,0,--zbeelr6
4181,9,51.02,178.8,85,2019-01-16,0,--mdutteridgene
4182,5,147.59,105.6,31,2018-07-27,0,--bhixleyds
4183,14,145.93,41.9,100,2020-04-03,1,--gdetloffgj
4184,9,355.7,106.9,67,2019-12-09,0,--sfergysonao
4185,1,411.78,206.3,36,2019-03-27,1,--aswanborrow3i
4186,1,525.76,466.7,21,2019-10-06,1,--towensona
4187,16,95.53,310.6,25,2017-12-27,0,--mjephsonbr
4188,17,488.58,210.1,62,2017-12-13,0,--pbailygu
4189,12,280.01,195.1,62,2018-04-29,0,--motson7e
4190,12,967.95,403.5,80,2019-02-10,0,--cclealdx
4191,1,924.73,79.3,57,2018-02-04,1,--dnanniniqi
4192,14,327.65,365.3,45,2019-11-12,0,--kdeldelloey
4193,10,356.45,237.4,35,2018-11-27,1,--vgronowe1h
4194,14,342.11,196.2,78,2019-02-22,1,--mlaxstonfd
4195,5,719.91,345.3,80,2018-09-30,1,--tclarager8
4196,4,981.81,406.5,92,2019-05-02,1,--fkeoghanq5
4197,10,302.49,100.0,2,2019-08-07,1,--jendondt
4198,17,198.78,102.4,83,2020-02-19,0,--smathieson8z
